ticker,exchange,sector,country,market_cap,tipo_T,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at
DAL,NYQ,Industrials,United States,49701625856,T1,SMA50W (62.66) > SMA200W (48.15); spot (74.12) > SMA200W,74.12000274658203,69.12766417968544,71.83053436767784,70.47909927368164,0.04912173958423507,4,9,FIB_786 | POLARIDAD | FIB_618 | AVWAP_earnings | HVN | AVWAP_pivot_low | POLARIDAD | POLARIDAD | POLARIDAD,True,60.81873873481743,59.77052233014835,bajando_negativo,0,True,55.55555555555556,80.372,0.0843496630024918,1.30769,0.9615384615384616,0,2026-07-09,48,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:25.381216
CTVA,NYQ,Basic Materials,United States,52863528960,T1,SMA50W (72.56) > SMA200W (61.12); spot (78.80) > SMA200W,78.80000305175781,73.78072456963248,75.68927665107064,74.73500061035156,0.05158632340072696,4,8,HVN | POLARIDAD | EMA200D | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD,True,41.26061046604835,54.965800962628016,bajando_negativo,0,True,88.88888888888889,89.38095,0.1342759713003101,1.77273,0.6818181818181818,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:24.458724
COST,NMS,Consumer Defensive,United States,466034786304,T1,SMA50W (960.20) > SMA200W (764.52); spot (1074.01) > SMA200W,1074.010009765625,998.9444711421992,1019.7682330271524,1009.3563520846758,0.06019837533456341,4,16,POLARIDAD | HVN | POLARIDAD | POLARIDAD | POLARIDAD | FIB_786 | POLARIDAD | AVWAP_earnings | POLARIDAD | FIB_618 | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | AVWAP_pivot_low,True,65.77056307255637,66.11724085084674,subiendo_positivo,1,True,79.76190476190477,1076.9688,0.002754900054442455,1.97222,0.6111111111111112,0,2026-05-28,6,True,,,False,,True,2,True,Earnings en 6 días (2026-05-28) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:23.986680
CHRW,NMS,Industrials,United States,20996724736,T1,SMA50W (148.84) > SMA200W (107.92); spot (180.64) > SMA200W,180.63999938964844,163.78571065706024,170.89556284147494,167.3406367492676,0.07362357553873512,4,7,POLARIDAD | FIB_786 | AVWAP_pivot_low | FIB_618 | HVN | POLARIDAD | AVWAP_earnings,True,58.24941693114162,56.83491140467454,subiendo_positivo,1,True,73.01587301587301,196.79167,0.0894135887119425,1.91667,0.7083333333333334,0,,,False,2026-06-04,13,True,0.63,True,2,True,Ex-dividend en 13 días ($0.63) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:23.035003
DLR,NYQ,Real Estate,United States,69490196480,T1,SMA50W (172.80) > SMA200W (144.45); spot (190.65) > SMA200W,190.64999389648438,173.73929373889302,177.9271893095434,175.8332415242182,0.07771703564968951,4,3,HVN | EMA200D | POLARIDAD,True,46.42573139214066,58.180082703283794,neutral,1,True,54.36507936507936,218.72414,0.1472549016642446,1.71875,0.71875,1,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:26.007242
UNP,NYQ,Industrials,United States,157595238400,T1,SMA50W (236.50) > SMA200W (227.32); spot (265.44) > SMA200W,265.44000244140625,236.75823239067918,242.21176883002394,239.48500061035156,0.09778104879570307,4,6,HVN | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | EMA200D,True,52.79001123009093,61.35139351483546,bajando_negativo,0,True,53.17460317460318,291.04544,0.09646412493627787,1.82609,0.6521739130434783,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:34.106826
REG,NMS,Real Estate,United States,14644485120,T1,SMA50W (72.83) > SMA200W (66.88); spot (77.74) > SMA200W,77.73999786376953,76.87223066269055,78.01449034561023,77.44336050415039,0.00381576238449303,3,5,FIB_786 | POLARIDAD | FIB_618 | AVWAP_pivot_low | AVWAP_earnings,True,48.73627192486011,56.20884589046019,subiendo_negativo,2,True,57.936507936507944,84.05263,0.0812018563120187,2.0,0.5714285714285714,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:33.013773
AIR.PA,PAR,Industrials,Netherlands,130648383488,T1,SMA50W (187.16) > SMA200W (148.30); spot (173.36) > SMA200W,173.36000061035156,169.48484002327325,175.5603358800471,172.52258795166017,0.004830483708716534,3,6,HVN | FIB_786 | HVN | FIB_618 | AVWAP_pivot_low | AVWAP_earnings,True,50.447136936960796,45.85464220514371,neutral,0,True,88.4920634920635,209.30739,0.20735688315117584,1.91304,0.6521739130434783,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:19.152912
ASSA-B.ST,STO,Industrials,Sweden,374109437952,T1,SMA50W (345.17) > SMA200W (294.48); spot (337.20) > SMA200W,337.20001220703125,330.43743002636404,338.08255776660474,334.2599938964844,0.008718915196069961,3,3,POLARIDAD | HVN | FIB_618,True,36.46588094374715,44.58134410629802,subiendo_negativo,2,True,48.80952380952381,404.0,0.19810197323467316,1.95238,0.6190476190476191,0,2026-07-17,56,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:18.174950
AVGO,NMS,Technology,United States,1962851434496,T1,SMA50W (337.00) > SMA200W (174.60); spot (417.76) > SMA200W,417.760009765625,404.5163338308768,419.8443677072092,412.180350769043,0.013356134781096787,3,6,POLARIDAD | FIB_786 | FIB_618 | POLARIDAD | AVWAP_pivot_low | AVWAP_52w_high,True,54.77307153246329,65.41832178364625,bajando_negativo,0,True,54.36507936507936,480.49054,0.1501592511680776,1.29787,0.9361702127659575,0,2026-06-03,12,True,,,False,,True,2,True,Earnings en 12 días (2026-06-03) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:19.138479
AMAT,NMS,Technology,United States,339157090304,T1,SMA50W (270.65) > SMA200W (182.94); spot (426.85) > SMA200W,426.8500061035156,411.46036522015265,430.3025831855433,420.881474202848,0.013982738234330048,3,6,POLARIDAD | GAP | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings | AVWAP_52w_high,True,56.260625409037985,68.46030320570247,bajando_negativo,0,True,76.5873015873016,509.62857,0.19392892752216517,1.51282,0.7948717948717948,1,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:20.209007
GALP.LS,LIS,Energy,Portugal,15880259584,T1,SMA50W (17.24) > SMA200W (15.10); spot (19.75) > SMA200W,19.75,19.15186599054881,19.67376430045648,19.412815145502645,0.017072650860625583,3,3,HVN | AVWAP_pivot_low | GAP,True,52.137494639409816,57.1737643285682,subiendo_positivo,1,True,31.349206349206348,22.22222,0.12517569620253166,2.27778,0.5,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:28.475066
IBKR,NMS,Financial Services,United States,142515879936,T1,SMA50W (67.90) > SMA200W (38.26); spot (83.79) > SMA200W,83.79000091552734,81.0035177480142,83.67455734088746,82.33903754445083,0.017316664938806913,3,4,AVWAP_earnings | AVWAP_pivot_low | GAP | POLARIDAD,True,56.55825580607954,63.72846237435911,bajando_negativo,0,True,35.714285714285715,86.0,0.02637545125104679,1.7,0.8,0,2026-07-14,53,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:29.356324
ABBV,NYQ,Healthcare,United States,378977058816,T1,SMA50W (214.27) > SMA200W (177.05); spot (212.30) > SMA200W,212.3000030517578,204.0854637014132,209.3537342966337,206.71959899902345,0.02628546383663446,3,5,FIB_786 | FIB_618 | HVN | AVWAP_earnings | AVWAP_pivot_low,True,56.9346863860866,48.858244229007944,subiendo_positivo,2,True,42.46031746031746,252.89655,0.1912225452881644,1.75,0.75,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:18.652434
CAH,NYQ,Healthcare,United States,46984036352,T1,SMA50W (187.37) > SMA200W (121.52); spot (199.23) > SMA200W,199.22999572753906,189.57606284011192,195.09043584002936,192.33324934007064,0.034617008158250466,3,3,AVWAP_earnings | EMA200D | AVWAP_pivot_low,True,51.28902141043428,49.16443948316091,subiendo_positivo,2,True,81.74603174603175,245.26666,0.2310729571837129,1.47059,0.8235294117647058,0,,,False,2026-06-30,39,True,0.511,True,2,True,Ex-dividend en 39 días ($0.51) | Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:21.959831
CABK.MC,MCE,Financial Services,Spain,79008276480,T1,SMA50W (9.49) > SMA200W (5.77); spot (11.24) > SMA200W,11.244999885559082,10.728608011503304,10.97726384558181,10.852935928542557,0.034865625700896324,3,7,FIB_786 | POLARIDAD | FIB_618 | AVWAP_earnings | POLARIDAD | POLARIDAD | AVWAP_pivot_low,True,64.04107460917396,63.41840287861729,subiendo_positivo,1,True,46.82539682539682,11.75,0.044908859011145275,2.28571,0.5238095238095238,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:22.899561
BKR,NMS,Energy,United States,65278119936,T1,SMA50W (51.36) > SMA200W (38.08); spot (66.79) > SMA200W,66.79000091552734,63.40631089278817,65.27368178299308,64.33999633789062,0.036682206079550174,3,5,FIB_786 | FIB_618 | POLARIDAD | AVWAP_pivot_low | POLARIDAD,True,56.842681768048266,61.222295259613624,subiendo_negativo,1,True,80.55555555555556,71.52381,0.07087601466662252,1.77273,0.7272727272727273,1,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:20.613403
SAN.MC,MCE,Financial Services,Spain,150569943040,T1,SMA50W (9.15) > SMA200W (5.30); spot (10.62) > SMA200W,10.621999740600586,10.081032591737262,10.377263299070844,10.229147945404053,0.03698473025704672,3,7,HVN | FIB_786 | AVWAP_52w_high | FIB_618 | HVN | AVWAP_earnings | AVWAP_pivot_low,True,57.695061056221256,58.02126352180104,subiendo_negativo,1,True,66.26984126984127,12.1175,0.14079272226708373,1.65,0.85,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:34.107332
CFG,NYQ,Financial Services,United States,26548529152,T1,SMA50W (55.45) > SMA200W (41.03); spot (62.83) > SMA200W,62.83000183105469,58.24248750452374,59.79029513402607,59.0163913192749,0.06069728474677284,3,3,HVN | FIB_786 | POLARIDAD,True,50.55610949074477,56.87605455611328,subiendo_negativo,1,True,44.84126984126984,73.14706,0.1642059186419751,1.44444,0.9444444444444444,0,2026-07-16,55,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:23.106798
CBK.DE,GER,Financial Services,Germany,39332298752,T1,SMA50W (32.78) > SMA200W (17.86); spot (37.15) > SMA200W,37.150001525878906,34.01032120144183,35.14968246066754,34.58000183105469,0.06917899298157341,3,5,FIB_786 | HVN | POLARIDAD | POLARIDAD | FIB_618,True,60.4635702728589,61.698400543236005,bajando_negativo,0,True,45.23809523809524,39.87692,0.07340291688067646,2.15385,0.5384615384615384,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:22.381115
C,NYQ,Financial Services,United States,213572354048,T1,SMA50W (106.01) > SMA200W (68.42); spot (124.82) > SMA200W,124.81999969482422,114.00977777620145,117.40022588590793,115.70500183105469,0.07302513928901647,3,3,HVN | GAP | POLARIDAD,True,50.53061243366173,59.68293478033619,subiendo_negativo,1,True,44.047619047619044,146.84091,0.1764213295867274,1.6087,0.8260869565217391,0,2026-07-14,53,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:21.420932
MT.AS,AMS,Basic Materials,Luxembourg,41473736704,T1,SMA50W (38.52) > SMA200W (27.87); spot (53.80) > SMA200W,53.79999923706055,48.37842771323288,50.79858898290668,49.58850834806978,0.0782805009054656,3,4,FIB_786 | AVWAP_52w_high | FIB_618 | GAP,True,56.33484965773937,64.74816616807135,bajando_positivo,0,True,83.73015873015873,56.412373,0.04855713382872873,1.85714,0.7142857142857143,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:32.799357
RTX,NYQ,Industrials,United States,236989333504,T1,SMA50W (175.09) > SMA200W (120.45); spot (174.85) > SMA200W,174.85000610351562,156.64668594729562,160.93330062497,158.7899932861328,0.09185022737645705,3,3,HVN | POLARIDAD | GAP,True,40.55557062051304,43.51676762359681,subiendo_positivo,3,True,67.06349206349206,215.27182,0.23117993986545038,1.91304,0.6521739130434783,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:34.107480
FITB,NMS,Financial Services,United States,44554276864,T1,SMA50W (45.84) > SMA200W (37.64); spot (48.86) > SMA200W,48.86000061035156,43.494659329456205,44.62933992286313,44.06199962615967,0.09819895465116678,3,4,POLARIDAD | HVN | POLARIDAD | GAP,True,50.15994226262823,52.807936939847195,subiendo_negativo,1,True,62.301587301587304,57.395,0.17468275241568865,1.66667,0.8095238095238095,0,2026-07-17,56,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:04:27.369462
