ticker,exchange,sector,country,market_cap,tipo_T,justificacion_tipo,spot,zona_min,zona_max,zona_centro,distancia_pct,score_soporte,n_elementos,elementos_score,confirmador_dinamico,rsi_diario,rsi_semanal,macd_estado,momentum_score,sma50w_sobre_sma200w,hv_percentile_52w,price_target_consensus,price_target_upside_pct,recommendation_mean,recommendation_buy_ratio,downgrades_6w,earnings_date,dias_a_earnings,earnings_en_45d,ex_div_date,dias_a_ex_div,ex_div_en_45d,ex_div_amount,eventos_macro_en_45d,eventos_macro_count,tiene_eventos_binarios,flags_legibles,fetched_at
CVX,NYQ,Energy,United States,380415049728,T1,SMA50W (166.22) > SMA200W (159.38); spot (191.01) > SMA200W,191.00999450683594,184.21518421210973,189.09142223320274,186.65330322265623,0.022808708494171413,5,8,FIB_786 | GAP | FIB_618 | HVN | GAP | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings,True,51.613066692321524,58.26817583112562,neutral,0,True,84.52380952380952,214.86957,0.12491270707989144,1.84,0.72,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:21.328416
INF.L,LSE,Communication Services,United Kingdom,10188872704,T1,SMA50W (860.71) > SMA200W (772.16); spot (808.80) > SMA200W,808.7999877929688,771.9662087137161,791.2426052511277,781.6044069824219,0.03362460586177482,5,5,SMA200W | DIVERGENCIA | FIB_786 | POLARIDAD | FIB_618,True,52.257695518981336,46.586935204431235,subiendo_positivo,1,True,38.095238095238095,1023.86707,0.2659088593632406,1.66667,0.8,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:26.789798
CL,NYQ,Consumer Defensive,United States,72369127424,T1,SMA50W (85.00) > SMA200W (84.48); spot (90.44) > SMA200W,90.44000244140625,84.62896267826501,86.57208141963538,85.6005220489502,0.053510396526044196,5,6,SMA200W | HVN | FIB_786 | POLARIDAD | EMA200D | FIB_618,True,63.22905167260856,57.12268085933965,neutral,0,True,48.80952380952381,95.84211,0.05973139554141027,2.0,0.65,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:19.248716
LIN,NMS,Basic Materials,United Kingdom,237882310656,T1,SMA50W (465.04) > SMA200W (415.37); spot (514.51) > SMA200W,514.510009765625,471.8514577850828,481.8585336699953,476.85499572753906,0.07318616416275156,5,10,GAP | HVN | EMA200D | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD | POLARIDAD,True,58.38739530518419,62.64059217937543,bajando_positivo,0,True,81.34920634920636,541.6092,0.05266989897187724,1.66667,0.7777777777777778,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:28.106018
DRI,NYQ,Consumer Cyclical,United States,22571413504,T1,SMA50W (198.87) > SMA200W (169.24); spot (197.07) > SMA200W,197.07000732421875,194.25993999401368,199.70974973576557,196.98484486488962,0.0004321431783833921,4,5,POLARIDAD | EMA200D | AVWAP_pivot_low | AVWAP_earnings | AVWAP_52w_high,True,50.895660973778476,49.070398156764576,subiendo_positivo,2,True,38.492063492063494,225.3077,0.1432876217907919,1.86667,0.6333333333333333,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:22.155259
LHX,NYQ,Industrials,United States,57067728896,T1,SMA50W (303.36) > SMA200W (235.15); spot (306.33) > SMA200W,306.3299865722656,298.98469657295044,306.89530830986206,302.94000244140625,0.011066445596110948,4,7,FIB_786 | FIB_618 | HVN | POLARIDAD | POLARIDAD | AVWAP_pivot_low | AVWAP_earnings,True,38.8554765045993,42.82878839400296,subiendo_positivo,2,True,57.53968253968254,381.94736,0.2468494001317616,1.61905,0.7619047619047619,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:27.610741
BKT.MC,MCE,Financial Services,Spain,12550293504,T1,SMA50W (13.28) > SMA200W (8.52); spot (13.97) > SMA200W,13.96500015258789,13.64801703480599,13.953728514878092,13.800872774842041,0.011752765911387013,4,10,FIB_786 | HVN | FIB_618 | POLARIDAD | AVWAP_pivot_low | POLARIDAD | POLARIDAD | AVWAP_earnings | AVWAP_52w_high | HVN,True,50.28228351949785,52.48166707467946,subiendo_negativo,1,True,53.17460317460318,15.345,0.09881846275213824,2.5,0.5,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:17.272094
EVRG,NMS,Utilities,United States,19282415616,T1,SMA50W (75.96) > SMA200W (63.32); spot (83.65) > SMA200W,83.6500015258789,81.57474380686766,83.01002626915643,82.29238503801204,0.016229724603733044,4,8,FIB_786 | FIB_618 | HVN | AVWAP_52w_high | AVWAP_pivot_low | AVWAP_earnings | HVN | POLARIDAD,True,56.497694832308184,60.13961922450764,subiendo_positivo,1,True,89.68253968253968,90.625,0.0833831242903591,2.0,0.5714285714285714,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:23.262390
HLT,NYQ,Consumer Cyclical,United States,73475792896,T1,SMA50W (286.49) > SMA200W (209.78); spot (322.76) > SMA200W,322.760009765625,313.045150727903,320.5317078292078,316.7884292785554,0.018501612053506665,4,7,GAP | FIB_786 | FIB_618 | AVWAP_pivot_low | AVWAP_earnings | POLARIDAD | AVWAP_52w_high,True,53.85254996860451,60.22997414821352,subiendo_positivo,1,True,83.33333333333334,347.33334,0.07613499036705051,2.16,0.52,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:24.620546
MSFT,NMS,Technology,United States,3113182822400,T1,SMA50W (465.69) > SMA200W (384.13); spot (419.09) > SMA200W,419.0899963378906,404.93619192802294,416.17799813545366,410.5570950317383,0.02036054637599292,4,6,FIB_786 | FIB_618 | HVN | POLARIDAD | AVWAP_earnings | AVWAP_pivot_low,True,54.836075749335265,47.52177177771693,subiendo_negativo,2,True,75.79365079365078,560.6302,0.3377322410435031,1.30909,0.9454545454545454,0,,,False,,,False,,True,2,True,Evento macro: fomc en 26 días (FOMC meeting - June 16-17 (statement + economic projections)) | Evento macro: cpi en 19 días (CPI release - May 2026 data (8:30 AM ET)),2026-05-22T00:30:29.170362
